0	10
1	10
1	2299
2	15
3	15
4	15
5	15
5	416
5	970
5	2369
5	2585
6	1
6	771
6	1915
7	1
8	1
9	1
9	12
9	331
9	341
9	1025
9	1658
9	1688
9	1983
9	2129
9	2275
9	3288
9	3310
10	13
11	13
11	712
11	932
11	968
11	1642
11	5901
12	13
13	8
14	8
14	1784
14	2168
15	8
15	4244
16	11
17	4
18	4
18	1887
18	2854
19	4
20	9
21	6
21	112
22	6
23	3
23	1767
23	1820
24	3
25	3
26	3
26	2140
26	5901
27	0
28	0
28	1885
28	1921
29	0
29	17
29	174
29	461
29	462
29	482
29	1759
29	2003
29	2076
29	2430
29	2850
29	3029
29	3153
29	4506
30	0
30	489
30	500
30	1240
30	1272
30	1371
30	1552
30	1885
30	1921
30	2040
30	2641
30	5468
31	17
31	1434
32	17
32	422
32	627
32	834
32	993
32	1702
32	1818
32	2126
32	2551
33	17
33	270
33	314
33	850
33	3248
34	17
34	248
34	828
34	976
34	987
34	2003
34	2658
34	2956
34	3029
34	3153
35	17
35	394
35	845
35	1007
35	1079
35	1137
35	1293
35	1394
35	1539
35	1637
35	1767
35	1887
35	2316
35	2934
35	3043
35	3169
35	3298
35	5338
35	5630
35	6339
35	6352
35	6354
35	6377
36	17
37	17
37	2259
37	2607
37	3301
38	12
39	7
40	7
40	2013
41	2
41	203
41	766
41	830
41	1623
41	2745
41	2941
41	7016
42	2
43	2
43	426
44	19
44	397
44	504
44	1745
44	3169
44	7016
45	19
46	14
46	1926
46	2181
47	14
47	2181
48	16
48	361
49	16
50	5
51	5
51	975
51	1818
51	1960
51	2689
51	3265
52	5
52	1370
52	1493
52	1763
52	3297
52	3334
53	5
54	5
55	18
56	18
56	450
57	18
57	46
58	767
59	749
59	1388
60	749
61	759
62	46
62	759
62	1575
62	1821
62	1889
63	759
64	759
64	3311
65	360
65	764
65	876
65	974
65	975
65	1074
65	1154
65	1180
65	1376
65	1672
65	1910
65	2871
65	3213
65	3300
65	3307
65	3320
65	3965
65	3978
65	4001
65	4019
65	4051
65	4077
65	4316
65	4410
65	4411
65	4451
65	4452
65	4459
65	4473
65	4477
65	4508
65	4513
65	4514
65	4518
65	4524
65	4527
65	4573
65	4575
65	4607
65	4616
65	4625
65	4629
65	4635
65	4647
65	4670
65	4679
65	4703
65	4705
65	4706
65	4719
65	4720
65	4737
65	4742
65	4752
65	4758
65	4775
65	4810
65	4812
65	4855
65	4882
65	4887
65	4895
65	4898
65	4909
65	4932
65	4938
65	4946
